,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
555,577,1584,473.1428571,3.92,3.541,3061.113,3932.31,8288.31,9897.81,528
556,578,1584,474,3.919,3.542,3050.375,3932.38,8252.38,9870.19,527
557,579,1584,473,3.919,3.54,3053.912,3932.31,8252.31,9886.68,526
558,580,1572,472,3.919,3.542,3044.313,3896.31,8216.31,9846.57,525
559,581,1572,470.5714286,3.919,3.542,3032.312,3896.31,8288.31,9903.93,524
560,582,1572,472,3.919,3.542,3032.313,3896.31,8252.31,9867.07,523
561,583,1572,469.2857143,3.918,3.542,3032.375,3896.38,8252.38,9847.5,522
562,584,1572,469.2857143,3.918,3.542,3026.375,3896.38,8252.38,9879.93,521
563,585,1572,468,3.919,3.542,3020.313,3896.31,8252.31,9858.19,520
564,586,1572,468,3.919,3.544,3014.312,3896.31,8252.31,9875.88,519
565,587,1572,466.7142857,3.918,3.544,3010.775,3860.38,8216.38,9838.62,518
566,588,1560,467,3.918,3.544,3002.437,3860.44,8216.44,9835.56,517
567,589,1560,465.4285714,3.917,3.545,2996.313,3860.31,8216.31,9806.19,516
568,590,1560,464.1428571,3.917,3.546,2990.25,3860.25,8180.25,9792.5,515
569,591,1565.38,465.8571429,3.917,3.545,2984.375,3860.38,8216.38,9817.06,514
570,592,1560,464,3.916,3.546,2978.375,3824.38,8216.38,9803.38,513
571,593,1548,460.7142857,3.914,3.546,2966.375,3824.38,8180.38,9777.87,512
572,594,1540.75,468,3.91,3.745,2786.375,3717,8491.38,52939.38,511
573,595,191182.31,354794.628,4.249,3.331,59969.984,71280,71280,205451.72,510
574,596,1572,466.7142857,3.898,3.575,3557.952,4652.35,10520.35,12137.98,509
575,597,1584,470.1428571,3.909,3.566,3026.288,3896.29,8468.29,10099.17,508
576,598,1584,472,3.912,3.562,3074.352,3932.35,8360.35,9988.16,507
577,599,1596,474,3.914,3.561,3092.256,3932.26,8360.26,9976.99,506
578,600,1596,472,3.914,3.559,3097.152,3932.35,8324.35,9948.07,505
579,601,1596,474.4285714,3.915,3.558,3092.383,3932.38,8360.38,9993.85,504
580,602,1584,474.4285714,3.914,3.558,3089.952,3932.36,8324.36,9948.51,503
581,603,1584,471.4285714,3.915,3.557,3086.32,3932.32,8324.32,9940.23,502
582,604,1584,471.4285714,3.915,3.557,3075.582,3932.38,8288.38,9924,501
583,605,1584,470.1428571,3.914,3.557,3068.321,3932.32,8322.52,9924.41,500
584,606,1584,468.8571429,3.914,3.557,3056.383,3896.38,8324.38,9936.52,499
585,607,1572,467,3.914,3.557,3044.391,3896.42,8288.39,9888.35,498
586,608,1572,467.5714286,3.914,3.557,3032.352,3896.35,8288.35,9910.82,497
587,609,1572,466,3.913,3.557,3026.359,3896.36,8294.72,9885.94,496
588,610,1572,466.2857143,3.914,3.557,3017.944,3860.34,8288.34,9911.75,495
589,611,1572,465,3.913,3.558,3010.712,3860.31,8252.31,9844.67,494
590,612,1560,464,3.913,3.558,3002.312,3860.31,8252.31,9864.48,493
591,613,1560,462,3.913,3.558,2996.453,3860.45,8305.95,9889.35,492
592,614,1565.83,460.7142857,3.912,3.557,2990.265,3860.27,8288.27,9875.33,491
593,615,1562.89,462.4285714,3.913,3.558,2981.991,3824.39,8252.39,9840.67,490
594,616,1560,461.1428571,3.912,3.559,2972.344,3824.34,8288.34,9865.53,489
595,617,1548,459,3.912,3.558,2960.282,3824.28,8288.28,9866.31,488
596,618,1548,456.8571429,3.911,3.558,2954.25,3824.25,8252.25,9843.83,487
597,619,1528.81,462.016,3.9,3.857,2758.016,3696,8568,53012.83,486
598,620,1536,454.7142857,3.899,3.859,2708.375,3608.38,8432.38,10325.5,485
599,621,1548,457.7142857,3.907,3.565,2912.344,3752.34,8288.34,9870.84,484
600,622,1548,458.5714286,3.91,3.562,2945.975,3788.38,8288.38,9890.16,483
601,623,1548,458,3.91,3.56,2954.312,3788.31,8301.75,9869.53,482
602,624,1548,458.5714286,3.91,3.559,2948.344,3788.34,8252.34,9854.72,481
603,625,1548,457.2857143,3.91,3.559,2942.219,3788.22,8252.22,9823.28,480
604,626,1548,456,3.909,3.559,2936.344,3788.34,8288.34,9853.56,479
605,627,1536,454.7142857,3.909,3.561,2924.312,3788.31,8216.31,9797.22,478
606,628,1536,453.4285714,3.908,3.56,2918.468,3752.47,8216.47,9803.34,477
607,629,1536,453,3.908,3.561,2906.406,3752.41,8216.41,9778.25,476
608,630,1536,450.8881429,3.908,3.561,2900.343,3752.34,8216.34,9780.88,475
609,631,1524,449.6,3.907,3.563,2888.375,3752.38,8252.38,9813.16,474
610,632,1524,449.5714286,3.907,3.562,2882.375,3716.38,8180.38,9758.12,473
611,633,1524,448.2857143,3.907,3.562,2876.343,3716.34,8216.34,9770.56,472
612,634,1524.03,448.2857143,3.907,3.563,2866.744,3716.34,8180.34,9753.57,471
613,635,1524,447,3.907,3.564,2858.344,3716.34,8180.34,9747.37,470
614,636,1512,445.7142857,3.906,3.563,2852.344,3716.31,8180.31,9734.91,469
615,637,1512,445.0285714,3.906,3.563,2840.344,3680.34,8180.34,9743.72,468
616,638,1512,444.4197143,3.906,3.564,2834.312,3680.31,8180.31,9741.78,467
617,639,1512,444.3428571,3.906,3.564,2828.219,3680.22,8216.22,9752.72,466
618,640,1512,443.1428571,3.905,3.565,2822.25,3680.25,8216.25,9749.59,465
619,641,1512,442.8,3.905,3.565,2816.343,3680.34,8144.34,9693.75,464
620,642,1500,441.8571429,3.905,3.567,2809.019,3644.22,8180.22,9733.25,463
621,644,6179.78,440.1428571,4.074,4.191,-20.33600001,224.38,4652.38,6196.99,461
622,645,1500.03,437.1428571,3.899,3.571,2750.321,3608.32,8180.32,9704.99,460
623,646,1500,438.5142857,3.901,3.57,2774.353,3608.35,8216.35,9737.92,459
624,647,1500,438.5142857,3.902,3.569,2780.478,3608.48,8180.48,9730.08,458
625,648,1500,438.4285714,3.902,3.568,2774.383,3608.38,8180.38,9707.93,457
626,649,1488,437.8285714,3.902,3.568,2768.32,3608.32,8144.32,9690.66,456
627,650,1488,437.1428571,3.902,3.569,2762.352,3608.35,8144.35,9671.27,455
628,651,1488,434.7428571,3.901,3.569,2756.316,3608.32,8144.32,9678.05,454
629,652,1488,435.4285714,3.903,3.569,2756.32,3608.32,8144.32,9673.3,453
630,653,1488,435.4285714,3.903,3.569,2762.352,3608.35,8144.35,9689.77,452
631,654,1488,437.1428571,3.903,3.568,2756.32,3608.32,8180.32,9698.59,451
632,655,1488,434.1428571,3.902,3.569,2750.25,3608.25,8144.25,9675.77,450
633,656,1488,435.8571429,3.902,3.569,2744.219,3572.22,8180.22,9692.03,449
634,657,1487.99,434.0491429,3.902,3.569,2738.227,3572.23,8144.23,9652.65,448
635,658,1476,433.3714286,3.902,3.569,2738.485,3572.48,8108.48,9626.62,447
636,659,1475.97,433.2891429,3.901,3.57,2732.328,3572.36,8144.33,9668.61,446
637,660,1476,432.6857143,3.901,3.57,2722.759,3572.36,8180.36,9680.34,445
638,661,1476,432,3.9,3.57,2715.512,3572.31,8108.31,9623.69,444
639,662,1476,432,3.901,3.57,2708.328,3536.33,8108.33,9628.95,443
640,663,1476,429.6,3.901,3.571,2702.219,3536.22,8108.22,9634.02,442
641,664,1476,430.7142857,3.901,3.57,2702.344,3536.34,8144.34,9659.97,441
642,665,1476,428.9142857,3.9,3.571,2696.354333,3536.34,8144.34,9653.09,440
643,666,1464,429.4285714,3.9,3.572,2690.234,3536.23,8144.23,9640.89,439
644,667,1449.59,435.602,3.89,3.875,2485,3416,8491.02,52858.82,438
645,668,190329.45,4695.0075,4.243,3.335,58409.986,69989.99,69989.99,204584.48,437
646,669,1440,400.8,3.889,3.577,3844.353,4672.35,10252.35,11744.89,436
647,670,1464,405.2571429,3.906,3.608,2696.353,3500.35,8180.35,9690.82,435
648,671,1464,408,3.909,3.602,2750.32,3572.32,8072.32,9585.06,434
649,672,1464,409.2857143,3.911,3.6,2756.35,3572.35,8000.35,9513.37,433
650,673,1464,409.3714286,3.912,3.6,2758.783,3572.38,8000.38,9509.63,432
651,674,1464,407.5714286,3.912,3.599,2750.351,3572.35,8000.35,9492.2,431
652,675,1452,406.9714286,3.912,3.599,2738.254,3536.25,7964.26,9466.3,430
653,676,1452,406.2857143,3.912,3.599,2726.32,3536.32,7928.32,9429.96,429
654,677,1428,396.9,3.907,3.6,2702.352,3500.35,7964.35,9420.03,428
655,678,1416,392.2285714,3.906,3.604,2624.32,3428.32,7964.32,9419.68,427
656,679,1416,391.5428571,3.905,3.606,2588.32,3392.32,7928.32,9391.39,426
657,680,1404,390,3.906,3.607,2570.351,3392.35,7856.35,9309.79,425
658,681,1404,388.4571429,3.905,3.607,2558.383,3356.38,7892.38,9346.24,424
659,682,1404,387.7714286,3.905,3.607,2548.797429,3356.23,7892.23,9318.37,423
660,683,1392,387.0857143,3.904,3.608,2534.328,3356.33,7856.33,9277.41,422
661,684,1392,386.4,3.904,3.609,2522.359,3320.36,7880.52,9291.73,421
662,685,1380,384.6,3.903,3.609,2504.344,3320.34,7856.34,9277.52,420
663,686,1380,383.7,3.903,3.609,2486.344,3284.34,7856.34,9274.42,419
664,687,1380,380.4,3.903,3.609,2474.344,3284.34,7820.34,9239.39,418
665,688,1380,381.5,3.903,3.61,2456.344,3248.34,7820.34,9243.17,417
666,689,1368,380.5714286,3.902,3.61,2450.313,3248.31,7856.31,9283.85,416
667,690,1368,379.8857143,3.902,3.609,2438.36,3248.36,7784.36,9209.37,415
668,691,1368,379.2,3.901,3.61,2432.235,3248.23,7784.23,9182.14,414
669,692,1346.41,384,3.894,3.896,2205,3094.02,8274.02,52533.52,413
670,693,1356,377.7,3.894,3.894,2168.406,3032.41,8072.41,9777.75,412
671,694,1368,379.1876,3.9,3.614,2396.313,3212.31,7856.31,9275.59,411
672,695,1368,380.1,3.902,3.61,2426.375,3212.38,7856.38,9273.94,410
673,696,1368,378,3.901,3.611,2426.313,3212.31,7856.31,9243.44,409
674,697,1366.28,378.3,3.901,3.61,2414.312,3212.31,7820.31,9230.97,408
675,698,1356,377.4,3.901,3.612,2402.344,3212.34,7856.34,9238.65,407
676,699,1356,375.6,3.9,3.611,2390.344,3212.34,7856.34,9251.22,406
677,700,1344,374.688375,3.9,3.612,2378.312,3176.31,7784.31,9175.13,405
678,701,1344,373.8,3.899,3.611,2366.375,3176.38,7784.38,9168.09,404
679,702,1344,372.5,3.899,3.612,2354.344,3140.34,7820.34,9195.94,403
680,703,1344,370,3.898,3.612,2348.375,3140.38,7784.38,9146.78,402
681,704,1332,369.5,3.898,3.613,2336.344,3140.34,7748.34,9133.12,401
682,705,1332,369,3.898,3.614,2330.375,3140.38,7712.38,9100.38,400
683,706,1332,366.9,3.898,3.613,2322.598714,3104.31,7748.31,9121.66,399
684,707,1320,366.8571429,3.896,3.614,2312.343,3104.34,7784.34,9158.37,398
685,708,1320,365.1,3.897,3.614,2300.343,3104.34,7748.34,9114.35,397
686,709,1320,365.7,3.895,3.615,2288.281,3068.28,7748.28,9096.56,396
687,710,1308,363.9,3.894,3.615,2270.344,3068.34,7748.34,9100.5,395
688,711,1316.06,361.5,3.894,3.616,2258.375,3032.38,7784.38,9118.81,394
689,712,1308,363,3.894,3.616,2246.344,3032.34,7712.34,9071.53,393
690,713,1308,363,3.893,3.617,2235.232143,3032.38,7748.38,9091.28,392
691,714,1308,363,3.895,3.617,2234.25,3032.25,7784.25,9117.41,391
692,715,1296,359.5,3.893,3.638,2234.406,3032.41,7712.41,9055.22,390
693,716,1281.62,367.219,3.886,3.907,1981,2856,8155,52352.43,389
694,717,1296,363.5,3.887,3.901,1973.975,2816.38,7964.38,9614.57,388
695,718,1308,363.6,3.892,3.62,2216.25,2996.25,7856.25,9187.37,387
696,719,1308,363,3.894,3.618,2228.375,3032.38,7748.38,9078.88,386
697,720,1308,363,3.893,3.617,2240.25,3032.25,7748.25,9101.75,385
698,721,1308,362.1,3.894,3.62,2234.25,3032.25,7748.25,9085.93,384
699,722,1296,360,3.893,3.619,2222.375,2996.38,7784.38,9109.44,383
700,723,1296,359.4,3.891,3.619,2210.375,2996.38,7748.38,9080.32,382
701,724,1296,358,3.891,3.618,2198.188,2996.19,7748.19,9080.37,381
702,725,1284,357.8666667,3.89,3.619,2186.375,2960.38,7743.44,9051.19,380
703,726,1284,356.8,3.89,3.619,2178.597714,2960.31,7712.31,9033.68,379
704,727,1284,354.9,3.89,3.62,2173.517857,2960.38,7712.38,9015.5,378
705,728,1284,356,3.89,3.619,2168.375,2960.38,7712.38,9020.19,377
706,729,1284,354,3.889,3.62,2162.312,2924.31,7676.31,8995.19,376
707,730,1272,354,3.889,3.621,2156.375,2924.38,7604.38,8935.31,375
708,731,1272,353.3333333,3.888,3.622,2147.740571,2924.31,7659.69,8951.69,374
709,732,1272,354,3.888,3.621,2137.517857,2924.38,7640.38,8945,373
710,733,1260,351.5,3.887,3.623,2127.169143,2924.31,7604.31,8915.5,372
711,734,1260,350,3.885,3.622,2116.884429,2888.31,7604.31,8920.81,371
712,735,1260,350.5,3.886,3.623,2106.598714,2888.31,7604.31,8897,370
713,736,1260,349.3333333,3.886,3.624,2101.392857,2888.25,7604.25,8894.57,369
714,737,1262.62,347.3333333,3.886,3.623,2096.25,2888.25,7604.25,8890.18,368
715,738,1248,346.8,3.885,3.625,2091.107143,2852.25,7496.25,8801.25,367
716,739,1251.62,344.6666667,3.883,3.625,2084.312,2852.31,7604.31,8876.25,366
717,740,1238.38,355.187,3.88,3.912,1827,2695,8071,52227,365
718,741,1260,349.3333333,3.883,3.905,1838.312,2672.31,7892.31,9492.19,364
719,742,1248,348.3,3.882,3.627,2090.25,2852.25,7676.25,8960.06,363
720,743,1260,348.5,3.884,3.627,2084.187,2852.19,7568.19,8849.88,362
721,744,1260,349,3.886,3.626,2096.375,2888.38,7568.38,8860.12,361
722,745,1260,347,3.886,3.625,2096.313,2888.31,7568.31,8875.75,360
723,746,1248,348,3.886,3.625,2090.312,2852.31,7568.31,8844.32,359
724,747,1248,346.5,3.886,3.627,2084.25,2852.25,7568.25,8849.37,358
725,748,1248,348,3.886,3.626,2078.437,2852.44,7532.44,8809.5,357
726,749,1248,346.6666667,3.886,3.626,2072.375,2852.38,7574,8843.69,356
727,750,1248,345.5,3.885,3.627,2070.597714,2852.31,7568.31,8849.06,355
728,751,1248,345.47675,3.885,3.626,2065.392857,2852.25,7532.25,8811.19,354
729,752,1248,345.5,3.885,3.627,2065.517857,2816.38,7568.38,8840.81,353
730,753,1248,345.5,3.886,3.627,2060.313,2816.31,7604.31,8875.12,352
731,754,1248,343.5,3.886,3.627,2060.25,2816.25,7568.25,8851,351
732,755,1248,345,3.885,3.627,2055.170143,2816.31,7568.31,8854.63,350
733,756,1248,344.5,3.885,3.626,2055.170143,2816.31,7604.31,8878.75,349
734,757,1236,344.6666667,3.884,3.626,2054.375,2816.38,7640.38,8914.19,348
735,758,1236,343.5,3.883,3.627,2044.884429,2816.31,7532.31,8823.12,347
736,759,1236,344.6666667,3.883,3.627,2044.884429,2816.31,7604.31,8882.25,346
737,760,1236,343,3.882,3.626,2044.946429,2816.38,7640.38,8915.75,345
738,761,1236,342,3.882,3.627,2042.25,2816.25,7604.25,8876.19,344
739,762,1224,342,3.882,3.627,2029.455857,2780.31,7604.31,8876.88,343
740,763,1224,339,3.88,3.629,2003.777,2780.31,7640.31,8899.87,342
741,764,1212,349.219,3.876,3.914,1750,2611,8085,52210.75,341
742,765,194118.84,173958.492,4.24,3.356,57209.981,68460,68460,208303.36,340
743,766,1224,343.2,3.869,3.59,3086.32,4220.32,11168.32,12421.31,339
744,767,1224,339.3333333,3.871,3.645,1993.334857,2744.19,7928.19,9198.82,338
745,768,1224,340.6666667,3.873,3.645,1994.354,2744.35,7748.35,9012.16,337
746,769,1224,338.5,3.873,3.644,2003.780571,2744.35,7676.35,8925.56,336
747,770,1224,340,3.874,3.644,2006.254,2780.25,7676.25,8934.85,335
748,771,1224,339,3.874,3.643,2006.32,2780.32,7640.32,8918.5,334
749,772,1224,339,3.874,3.642,2006.32,2744.32,7604.32,8866.21,333
750,773,1224,339,3.873,3.643,2003.818571,2744.39,7640.39,8897.95,332
751,774,1224,337.9896667,3.874,3.642,2000.383,2744.38,7640.38,8916.16,331
752,775,1212,337.5,3.872,3.642,1993.494857,2744.35,7676.35,8932.1,330
753,776,1212,337.5,3.872,3.643,1978.034286,2744.32,7640.32,8883.36,329
754,777,1212,336,3.872,3.642,1972.891429,2708.32,7568.32,8812.44,328
755,778,1212,336,3.872,3.642,1970.383,2708.38,7640.38,8878.15,327
756,779,1212,334.4256,3.871,3.643,1970.352,2708.35,7532.35,8777.37,326
757,780,1212,335,3.872,3.643,1958.32,2708.31,7604.31,8854.18,325
758,781,1212,335.3333333,3.872,3.643,1958.359,2708.36,7608.52,8837.75,324
759,782,1212,336.5,3.874,3.643,1958.281,2708.28,7532.28,8785.96,323
760,783,1236,338,3.88,3.64,1978.058286,2744.34,7532.34,8800.12,322
761,784,1236,339.3333333,3.882,3.637,2019.201143,2780.34,7604.34,8860.81,321
762,785,1236,340,3.882,3.637,2029.501857,2780.36,7604.36,8867.49,320
763,786,1236,341.3333333,3.882,3.636,2024.266,2780.27,7640.27,8894.59,319
764,787,1236,338,3.883,3.636,2024.359,2780.36,7640.36,8901.18,318
765,788,1236,339.3333333,3.883,3.635,2024.313,2780.31,7676.31,8931.23,317
766,789,1233.59,350.406,3.879,3.912,1802.515,2660,8092,52242.53,316
767,790,1236,342,3.877,3.906,1808.328,2636.33,8000.33,9584.94,315
768,791,1224,338.6666667,3.878,3.636,2034.566714,2780.28,7712.28,8961.15,314
769,792,1224,339,3.877,3.636,2024.344,2780.34,7640.34,8918.91,313
770,793,1224,338,3.879,3.638,2014.058286,2780.34,7532.34,8805.81,312
771,794,1224,338,3.879,3.637,2019.170143,2780.31,7604.31,8868.41,311
772,795,1224,337.3333333,3.878,3.636,2014.026286,2780.31,7568.31,8837.44,310
773,796,1220.81,336,3.878,3.637,1998.660714,2744.38,7604.38,8846.53,309
774,797,1212,335.3333333,3.877,3.637,1988.219,2744.22,7532.22,8784.69,308
775,798,1212,334.6666667,3.876,3.639,1972.915429,2708.34,7568.34,8823.28,307
776,799,1212,335.3333333,3.877,3.659,1964.344,2708.34,7568.34,8814,306
777,800,1200,332,3.875,3.638,1964.25,2708.25,7568.25,8813.59,305
778,801,1188,330,3.871,3.639,1940.343,2672.34,7496.34,8706.88,304
779,802,1176,327.2380952,3.869,3.642,1892.25,2636.25,7532.25,8747.28,303
780,803,1176,328,3.868,3.643,1875.201143,2636.34,7496.34,8698.22,302
781,804,1176,328,3.868,3.644,1868.312,2600.31,7496.31,8725.25,301
782,805,1188,329.3333333,3.872,3.643,1880.312,2636.31,7496.31,8711.37,300
783,806,1176,326,3.869,3.641,1898.344,2636.34,7496.34,8715.84,299
784,807,1188,328,3.87,3.644,1874.375,2600.38,7532.38,8750.47,298
785,808,1200,331.3333333,3.875,3.642,1904.344,2636.34,7532.34,8749.63,297
786,809,1200,330,3.875,3.64,1926.535714,2672.25,7532.25,8762.31,296
787,810,1200,330,3.876,3.641,1926.660714,2672.38,7532.38,8783.28,295
788,811,1200,328.6666667,3.876,3.64,1926.628714,2672.34,7604.34,8839.85,294
789,812,1200,328.6666667,3.876,3.661,1926.535714,2672.25,7568.25,8815.71,293
790,813,1212,342,3.859,3.917,1687,17036.97,18264.56,33918.47,292
791,814,1207.19,343.187,3.875,3.918,1673,2527,7875,51997.1,291
792,815,1212,335.3333333,3.872,3.909,1730.375,2564.38,7964.38,9524.06,290
793,816,1200,333,3.872,3.639,1972.821429,2708.25,7604.25,8842,289
794,817,1200,330.2857143,3.873,3.64,1952.312,2708.31,7532.31,8769.31,288
795,818,1200,331.3333333,3.873,3.64,1941.901286,2672.19,7532.19,8785.06,287
796,819,1200,330.6666667,3.872,3.642,1931.740571,2672.31,7568.31,8788.32,286
797,820,1188,330,3.873,3.641,1928.25,2672.25,7532.25,8755.75,285
798,821,1188,328,3.871,3.643,1911.170143,2636.31,7532.31,8742.75,284
799,822,1188,328.6666667,3.871,3.643,1895.803571,2636.38,7496.38,8734.43,283
800,823,1176,326,3.869,3.643,1890.597714,2636.31,7532.31,8746.32,282
801,824,1164,324,3.866,3.645,1859.740571,2600.31,7568.31,8768.25,281
802,825,1164,324,3.867,3.646,1849.454857,2564.31,7532.31,8746.87,280
803,826,1164,324.6666667,3.867,3.646,1838.312,2564.31,7532.31,8730.06,279
804,827,1176,325.5238095,3.869,3.646,1844.5,2564.5,7568.5,8773.25,278
805,828,1164,323.3333333,3.868,3.644,1868.375,2600.38,7568.38,8777.38,277
806,829,1176,324,3.869,3.647,1844.375,2564.38,7496.38,8708.44,276
807,830,1176,326.6666667,3.872,3.646,1856.313,2600.31,7496.31,8706.31,275
808,831,1176,327.047619,3.873,3.643,1880.313,2636.31,7532.31,8749.19,274
809,832,1176,325.3333333,3.873,3.643,1880.312,2636.31,7532.31,8733.5,273
810,833,1176,327.3333333,3.873,3.643,1875.169143,2600.31,7532.31,8752.18,272
811,834,1176,325.3333333,3.873,3.644,1880.312,2636.31,7532.31,8756.19,271
812,835,1176,326.6666667,3.872,3.643,1880.313,2636.31,7568.31,8777.94,270
813,836,1176,326,3.872,3.643,1880.438,2636.44,7523.12,8722.87,269
814,837,1176,325.3333333,3.871,3.643,1880.313,2600.31,7496.31,8700.88,268
815,838,1176,336,3.867,3.917,1631,2471,8106,52195.81,267
816,839,1176,326,3.869,3.912,1634.312,2456.31,7928.31,9439.44,266
817,840,1176,326.6666667,3.869,3.645,1885.455857,2636.31,7568.31,8782.87,265
818,841,1176,325.3333333,3.869,3.645,1885.517857,2636.38,7532.38,8742.13,264
819,842,1176,326,3.868,3.646,1875.232143,2600.38,7460.38,8669.44,263
820,843,1181.31,326.6666667,3.869,3.647,1874.375,2600.38,7424.38,8654.12,262
821,844,1176,324.3809524,3.867,3.645,1880.25,2600.25,7461.44,8653.06,261
822,845,1164,323.3333333,3.866,3.646,1859.741571,2600.31,7460.31,8674.13,260
823,846,1164,321.3333333,3.866,3.647,1849.455857,2600.31,7460.31,8662.25,259
824,847,1152,319.3333333,3.864,3.647,1839.169143,2564.31,7460.31,8640,258
825,848,1152,320,3.865,3.65,1818.598714,2528.31,7460.31,8650.87,257
826,849,1152,318,3.861,3.65,1808.313,2528.31,7460.31,8629,256
827,850,1152,319.3333333,3.862,3.651,1787.616571,2528.19,7460.19,8663.63,255
828,851,1148.69,316.8,3.862,3.651,1792.884429,2528.31,7424.31,8607,254
829,852,1152,319.2,3.864,3.654,1777.517857,2492.38,7460.38,8663,253
830,853,1152,319.7142857,3.864,3.65,1808.25,2528.25,7496.25,8687.56,252
831,854,1152,318.6666667,3.864,3.651,1803.232143,2528.38,7424.38,8619.69,251
832,855,1165.06,320,3.867,3.651,1808.313,2528.31,7496.31,8680.75,250
833,856,1164,322,3.868,3.649,1828.821429,2564.25,7496.25,8699.44,249
834,857,1164,322,3.868,3.648,1834.089286,2564.38,7532.38,8716.5,248
835,858,1164,322,3.867,3.648,1833.964286,2564.25,7496.25,8708,247
836,859,1164,322,3.867,3.648,1839.241143,2564.38,7568.38,8762.56,246
837,860,1163.94,320.5714286,3.867,3.647,1844.25,2564.25,7532.25,8734.25,245
838,861,1164,323.3333333,3.867,3.648,1850.313,2564.31,7532.31,8742.62,244
839,862,1161.62,331.2185,3.864,3.794,1589.375,2429,8015.31,52086.63,243
840,863,1164,324,3.865,3.914,1592.125,2420.12,7964.12,9462.87,242
841,864,1164,322.6666667,3.864,3.648,1849.517857,2564.38,7604.38,8821,241
842,865,1164,322,3.864,3.65,1839.232143,2564.38,7496.38,8698.63,240
843,866,1164,321.1428571,3.864,3.649,1844.25,2564.25,7496.25,8685,239
844,867,1164,320,3.864,3.651,1839.357143,2564.5,7424.5,8620.87,238
845,868,1152,318.2857143,3.862,3.65,1833.839286,2564.25,7460.12,8638.63,237
846,869,1152,318.4,3.862,3.653,1813.517857,2528.38,7424.38,8626.12,236
847,870,1152,317.6,3.862,3.653,1808.375,2528.38,7424.38,8614.38,235
848,871,1140,317.5238095,3.862,3.654,1797.839286,2528.12,7496.12,8664.12,234
849,872,1140,316,3.86,3.653,1787.928571,2492.5,7460.5,8654.88,233
850,873,1128,314.8,3.858,3.656,1772.375,2492.38,7424.38,8585.12,232
